Time,Object,Event
313.97555288811117,ship.20,loaded 71 containers as cargo in Cologne
314.39311197112744,Moerdijk,"Warning deactivated in Moerdijk, 56 batteries available"
314.4646666043486,ship.7,Ship has loaded 45 batteries from Duisburg
314.4646666043486,Duisburg,Duisburg has 65 batteries left.
314.7499784290339,ship.17,loaded 79 containers as cargo in Rotterdam
315.0826257876093,ship.18,Ship has loaded 45 batteries from Velsen
315.0826257876093,Velsen,Velsen has 60 batteries left.
315.12069963743926,ship.21,Ship has loaded 45 batteries from Moerdijk
315.12069963743926,Moerdijk,Moerdijk has 11 batteries left.
315.12069963743926,Moerdijk,"Warning activated in Moerdijk, only 11 batteries left"
315.22555288811117,ship.20,Ship has loaded 25 batteries from Cologne
315.22555288811117,Cologne,Cologne has 75 batteries left.
315.3921019307903,ship.22,loaded 79 containers as cargo in Duisburg
315.56083003056654,ship.8,loaded 83 containers as cargo in Duisburg
315.9999784290339,ship.17,Ship has loaded 25 batteries from Rotterdam
315.9999784290339,Rotterdam,Rotterdam has 50 batteries left.
316.01533419334964,ship.19,loaded 68 containers as cargo in Moerdijk
316.6421019307903,ship.22,Ship has loaded 25 batteries from Duisburg
316.6421019307903,Duisburg,Duisburg has 40 batteries left.
316.81083003056654,ship.8,Ship has loaded 25 batteries from Duisburg
316.81083003056654,Duisburg,Duisburg has 15 batteries left.
316.81083003056654,Duisburg,"Warning activated in Duisburg, only 15 batteries left"
317.1183965990793,ship.28,Ship has loaded 45 batteries from Rotterdam
317.1183965990793,Rotterdam,Rotterdam has 5 batteries left.
317.1183965990793,Rotterdam,"Warning activated in Rotterdam, only 5 batteries left"
317.5925574675432,ship.25,Ship has loaded 45 batteries from Rotterdam
317.5925574675432,Rotterdam,Rotterdam has -40 batteries left.
317.90775002993206,ship.5,loaded 64 containers as cargo in Rotterdam
318.74173660669396,ship.27,loaded 94 containers as cargo in Amsterdam
320.3411221544053,ShipGenerator,Finished generating all ships
321.15775002993206,ship.5,Ship has loaded 25 batteries from Rotterdam
321.15775002993206,Rotterdam,Rotterdam has 10 batteries left.
322.0091107991875,ship.14,loaded 71 containers as cargo in Rotterdam
324.24205969311134,ship.9,loaded 88 containers as cargo in Rotterdam
324.6226975181982,ship.0,loaded 86 containers as cargo in Paris
325.02905583901276,ship.10,Ship has loaded 45 batteries from Antwerp
325.02905583901276,Antwerp,Antwerp has 30 batteries left.
325.2318107485504,Rotterdam,"Warning deactivated in Rotterdam, 70 batteries available"
325.6598362616684,Amsterdam,"Warning deactivated in Amsterdam, 65 batteries available"
325.99173660669396,ship.27,Ship has loaded 25 batteries from Amsterdam
325.99173660669396,Amsterdam,Amsterdam has 40 batteries left.
326.178089217837,ship.1,loaded 86 containers as cargo in Antwerp
326.2591107991875,ship.14,Ship has loaded 25 batteries from Rotterdam
326.2591107991875,Rotterdam,Rotterdam has 45 batteries left.
326.49205969311134,ship.9,Ship has loaded 45 batteries from Rotterdam
326.49205969311134,Rotterdam,Rotterdam has 0 batteries left.
326.49205969311134,Rotterdam,"Warning activated in Rotterdam, only 0 batteries left"
326.8726975181982,ship.0,Ship has loaded 45 batteries from Paris
326.8726975181982,Paris,Paris has 15 batteries left.
326.8726975181982,Paris,"Warning activated in Paris, only 15 batteries left"
327.38205848389055,ship.16,loaded 58 containers as cargo in Amsterdam
327.428089217837,ship.1,Ship has loaded 25 batteries from Antwerp
327.428089217837,Antwerp,Antwerp has 50 batteries left.
328.48736630410593,ship.21,loaded 86 containers as cargo in Rotterdam
328.5785957644907,ship.4,loaded 61 containers as cargo in Antwerp
330.8285957644907,ship.4,Ship has loaded 45 batteries from Antwerp
330.8285957644907,Antwerp,Antwerp has 5 batteries left.
330.8285957644907,Antwerp,"Warning activated in Antwerp, only 5 batteries left"
331.13818134316483,Moerdijk,"Warning deactivated in Moerdijk, 57 batteries available"
331.26533419334964,ship.19,Ship has loaded 25 batteries from Moerdijk
331.26533419334964,Moerdijk,Moerdijk has 32 batteries left.
331.6387107740241,Rotterdam,"Warning deactivated in Rotterdam, 45 batteries available"
331.73736630410593,ship.21,Ship has loaded 25 batteries from Rotterdam
331.73736630410593,Rotterdam,Rotterdam has 20 batteries left.
331.73736630410593,Rotterdam,"Warning activated in Rotterdam, only 20 batteries left"
333.6387107740241,ship.2,loaded 64 containers as cargo in Rotterdam
333.9159591209426,ship.18,loaded 84 containers as cargo in Moerdijk
335.1659591209426,ship.18,Ship has loaded 25 batteries from Moerdijk
335.1659591209426,Moerdijk,Moerdijk has 7 batteries left.
335.1659591209426,Moerdijk,"Warning activated in Moerdijk, only 7 batteries left"
336.22828300275967,Duisburg,"Warning deactivated in Duisburg, 67 batteries available"
337.0338385583152,ship.13,loaded 53 containers as cargo in Duisburg
339.0795077101904,Liege,"Warning deactivated in Liege, 60 batteries available"
339.2838385583152,ship.13,Ship has loaded 45 batteries from Duisburg
339.2838385583152,Duisburg,Duisburg has 25 batteries left.
339.2838385583152,Duisburg,"Warning activated in Duisburg, only 25 batteries left"
339.53331176236725,ship.17,loaded 76 containers as cargo in Louviere
339.9479996880764,Antwerp,"Warning deactivated in Antwerp, 30 batteries available"
340.0679447279016,Rotterdam,"Warning deactivated in Rotterdam, 65 batteries available"
340.8887107740241,ship.2,Ship has loaded 45 batteries from Rotterdam
340.8887107740241,Rotterdam,Rotterdam has 43 batteries left.
341.0424441325208,ship.14,loaded 53 containers as cargo in Antwerp
341.162389172346,ship.10,loaded 53 containers as cargo in Rotterdam
341.18506326574595,ship.28,loaded 63 containers as cargo in Liege
341.78331176236725,ship.17,Ship has loaded 45 batteries from Louviere
341.78331176236725,Louviere,Louviere has 60 batteries left.
342.412389172346,ship.10,Ship has loaded 25 batteries from Rotterdam
342.412389172346,Rotterdam,Rotterdam has 18 batteries left.
342.412389172346,Rotterdam,"Warning activated in Rotterdam, only 18 batteries left"
342.43506326574595,ship.28,Ship has loaded 25 batteries from Liege
342.43506326574595,Liege,Liege has 35 batteries left.
343.4614225511703,ship.1,loaded 63 containers as cargo in Rotterdam
344.63205848389055,ship.16,Ship has loaded 45 batteries from Amsterdam
344.63205848389055,Amsterdam,Amsterdam has 20 batteries left.
344.63205848389055,Amsterdam,"Warning activated in Amsterdam, only 20 batteries left"
345.01748465337954,Rotterdam,"Warning deactivated in Rotterdam, 65 batteries available"
345.08736630410596,ship.21,loaded 56 containers as cargo in Amsterdam
345.97543526412363,ship.22,loaded 68 containers as cargo in Vlissingen
346.7114225511703,ship.1,Ship has loaded 45 batteries from Rotterdam
346.7114225511703,Rotterdam,Rotterdam has 20 batteries left.
346.7114225511703,Rotterdam,"Warning activated in Rotterdam, only 20 batteries left"
346.761929097824,ship.4,loaded 66 containers as cargo in Rotterdam
347.0888896415226,Moerdijk,"Warning deactivated in Moerdijk, 35 batteries available"
348.22543526412363,ship.22,Ship has loaded 45 batteries from Vlissingen
348.22543526412363,Vlissingen,Vlissingen has 83 batteries left.
348.94173660669395,ship.27,loaded 88 containers as cargo in Vlissingen
350.19173660669395,ship.27,Ship has loaded 25 batteries from Vlissingen
350.19173660669395,Vlissingen,Vlissingen has 58 batteries left.
350.8444451970782,ship.26,loaded 96 containers as cargo in Moerdijk
351.33262578760923,ship.18,loaded 89 containers as cargo in Vlissingen
352.0944451970782,ship.26,Ship has loaded 25 batteries from Moerdijk
352.0944451970782,Moerdijk,Moerdijk has 15 batteries left.
352.0944451970782,Moerdijk,"Warning activated in Moerdijk, only 15 batteries left"
352.58262578760923,ship.18,Ship has loaded 25 batteries from Vlissingen
352.58262578760923,Vlissingen,Vlissingen has 33 batteries left.
361.62828300275964,Rotterdam,"Warning deactivated in Rotterdam, 65 batteries available"
362.011929097824,ship.4,Ship has loaded 25 batteries from Rotterdam
362.011929097824,Rotterdam,Rotterdam has 61 batteries left.
363.0098489033126,Amsterdam,"Warning deactivated in Amsterdam, 65 batteries available"
363.75050522498185,ship.13,loaded 78 containers as cargo in Rotterdam
364.33736630410596,ship.21,Ship has loaded 45 batteries from Amsterdam
364.33736630410596,Amsterdam,Amsterdam has 20 batteries left.
364.33736630410596,Amsterdam,"Warning activated in Amsterdam, only 20 batteries left"
365.00050522498185,ship.13,Ship has loaded 25 batteries from Rotterdam
365.00050522498185,Rotterdam,Rotterdam has 85 batteries left.
366.2017299324126,ship.28,loaded 90 containers as cargo in Rotterdam
366.2598489033126,ship.11,loaded 93 containers as cargo in Amsterdam
366.2666450957006,ship.17,loaded 78 containers as cargo in Rotterdam
366.513501774956,Paris,"Warning deactivated in Paris, 35 batteries available"
367.2924441325208,ship.14,Ship has loaded 45 batteries from Antwerp
367.2924441325208,Antwerp,Antwerp has 30 batteries left.
368.4517299324126,ship.28,Ship has loaded 45 batteries from Rotterdam
368.4517299324126,Rotterdam,Rotterdam has 40 batteries left.
368.5166450957006,ship.17,Ship has loaded 45 batteries from Rotterdam
368.5166450957006,Rotterdam,Rotterdam has -5 batteries left.
368.5166450957006,Rotterdam,"Warning activated in Rotterdam, only -5 batteries left"
368.6709016577173,ship.6,loaded 87 containers as cargo in Antwerp
368.76001820949034,Duisburg,"Warning deactivated in Duisburg, 70 batteries available"
369.2246128860671,ship.24,loaded 92 containers as cargo in Paris
370.6084032733606,ship.27,loaded 50 containers as cargo in Louviere
371.48224043171257,ship.23,loaded 90 containers as cargo in Duisburg
371.8584032733606,ship.27,Ship has loaded 25 batteries from Louviere
371.8584032733606,Louviere,Louviere has 60 batteries left.
372.73224043171257,ship.23,Ship has loaded 25 batteries from Duisburg
372.73224043171257,Duisburg,Duisburg has 45 batteries left.
374.6449197404204,Rotterdam,"Warning deactivated in Rotterdam, 40 batteries available"
375.4746128860671,ship.24,Ship has loaded 45 batteries from Paris
375.4746128860671,Paris,Paris has 20 batteries left.
375.4746128860671,Paris,"Warning activated in Paris, only 20 batteries left"
376.48383855831514,Amsterdam,"Warning deactivated in Amsterdam, 45 batteries available"
376.5098489033126,ship.11,Ship has loaded 25 batteries from Amsterdam
376.5098489033126,Amsterdam,Amsterdam has 20 batteries left.
376.5098489033126,Amsterdam,"Warning activated in Amsterdam, only 20 batteries left"
376.68200086001633,ship.19,loaded 82 containers as cargo in Paris
377.55603085153155,ship.0,loaded 96 containers as cargo in Rotterdam
377.65876859745697,ship.22,loaded 61 containers as cargo in Duisburg
378.80603085153155,ship.0,Ship has loaded 25 batteries from Rotterdam
378.80603085153155,Rotterdam,Rotterdam has 15 batteries left.
378.80603085153155,Rotterdam,"Warning activated in Rotterdam, only 15 batteries left"
378.90876859745697,ship.22,Ship has loaded 25 batteries from Duisburg
378.90876859745697,Duisburg,Duisburg has 65 batteries left.
379.4005052249818,ship.13,loaded 85 containers as cargo in Amsterdam
383.73254134154814,Rotterdam,"Warning deactivated in Rotterdam, 60 batteries available"
385.3285957644907,ship.4,loaded 78 containers as cargo in Liege
385.787366304106,ship.21,loaded 52 containers as cargo in Duisburg
386.5785957644907,ship.4,Ship has loaded 25 batteries from Liege
386.5785957644907,Liege,Liege has 35 batteries left.
386.7992080082148,ship.16,loaded 88 containers as cargo in Rotterdam
387.037366304106,ship.21,Ship has loaded 25 batteries from Duisburg
387.037366304106,Duisburg,Duisburg has 85 batteries left.
388.0492080082148,ship.16,Ship has loaded 25 batteries from Rotterdam
388.0492080082148,Rotterdam,Rotterdam has 59 batteries left.
391.12517373481387,ship.20,loaded 53 containers as cargo in Terneuzen
391.64987303209637,ship.7,loaded 69 containers as cargo in Rotterdam
391.9598489033126,ship.11,loaded 91 containers as cargo in Rotterdam
392.89987303209637,ship.7,Ship has loaded 25 batteries from Rotterdam
392.89987303209637,Rotterdam,Rotterdam has 80 batteries left.
393.1786746146876,Amsterdam,"Warning deactivated in Amsterdam, 65 batteries available"
393.2098489033126,ship.11,Ship has loaded 25 batteries from Rotterdam
393.2098489033126,Rotterdam,Rotterdam has 55 batteries left.
393.37517373481387,ship.20,Ship has loaded 45 batteries from Terneuzen
393.37517373481387,Terneuzen,Terneuzen has 60 batteries left.
393.6505052249818,ship.13,Ship has loaded 25 batteries from Amsterdam
393.6505052249818,Amsterdam,Amsterdam has 40 batteries left.
394.38331176236727,ship.17,loaded 81 containers as cargo in Duisburg
394.45089683690986,ship.29,loaded 57 containers as cargo in Amsterdam
394.9209016577173,ship.6,Ship has loaded 45 batteries from Antwerp
394.9209016577173,Antwerp,Antwerp has 66 batteries left.
395.246174376857,Neuss,"Warning deactivated in Neuss, 52 batteries available"
395.63331176236727,ship.17,Ship has loaded 25 batteries from Duisburg
395.63331176236727,Duisburg,Duisburg has 105 batteries left.
395.70089683690986,ship.29,Ship has loaded 25 batteries from Amsterdam
395.70089683690986,Amsterdam,Amsterdam has 15 batteries left.
395.70089683690986,Amsterdam,"Warning activated in Amsterdam, only 15 batteries left"
396.43936418486487,ship.0,loaded 85 containers as cargo in Antwerp
397.0724840297145,ship.12,loaded 52 containers as cargo in Antwerp
397.68936418486487,ship.0,Ship has loaded 25 batteries from Antwerp
397.68936418486487,Antwerp,Antwerp has 41 batteries left.
398.01839659907927,ship.28,loaded 95 containers as cargo in Neuss
398.3224840297145,ship.12,Ship has loaded 25 batteries from Antwerp
398.3224840297145,Antwerp,Antwerp has 16 batteries left.
398.3224840297145,Antwerp,"Warning activated in Antwerp, only 16 batteries left"
398.3910874144398,ship.3,loaded 96 containers as cargo in Antwerp
399.26839659907927,ship.28,Ship has loaded 25 batteries from Neuss
399.26839659907927,Neuss,Neuss has 30 batteries left.
400.18210352333745,ship.5,loaded 70 containers as cargo in Delfzijl
400.27638338848016,ship.25,loaded 90 containers as cargo in Duisburg
401.52638338848016,ship.25,Ship has loaded 25 batteries from Duisburg
401.52638338848016,Duisburg,Duisburg has 125 batteries left.
402.43210352333745,ship.5,Ship has loaded 45 batteries from Delfzijl
402.43210352333745,Delfzijl,Delfzijl has 10 batteries left.
402.43210352333745,Delfzijl,"Warning activated in Delfzijl, only 10 batteries left"
403.1041326265001,Paris,"Warning deactivated in Paris, 40 batteries available"
404.5652437376112,ship.15,loaded 67 containers as cargo in Paris
406.8152437376112,ship.15,Ship has loaded 45 batteries from Paris
406.8152437376112,Paris,Paris has 0 batteries left.
406.8152437376112,Paris,"Warning activated in Paris, only 0 batteries left"
406.93200086001633,ship.19,Ship has loaded 45 batteries from Paris
406.93200086001633,Paris,Paris has -45 batteries left.
408.93224043171256,ship.23,loaded 89 containers as cargo in Louviere
411.18224043171256,ship.23,Ship has loaded 45 batteries from Louviere
411.18224043171256,Louviere,Louviere has 40 batteries left.
411.2307292903694,Amsterdam,"Warning deactivated in Amsterdam, 60 batteries available"
413.45423499105067,ship.6,loaded 92 containers as cargo in Rotterdam
414.0585070681472,ship.20,loaded 77 containers as cargo in Amsterdam
414.70423499105067,ship.6,Ship has loaded 25 batteries from Rotterdam
414.70423499105067,Rotterdam,Rotterdam has 75 batteries left.
416.3085070681472,ship.20,Ship has loaded 45 batteries from Amsterdam
416.3085070681472,Amsterdam,Amsterdam has 15 batteries left.
416.3085070681472,Amsterdam,"Warning activated in Amsterdam, only 15 batteries left"
417.6870181205262,ship.10,loaded 55 containers as cargo in Vlissingen
418.9370181205262,ship.10,Ship has loaded 25 batteries from Vlissingen
