Time,Object,Event
310.63427411822414,Duisburg,Duisburg has 10 batteries left.
310.63427411822414,Duisburg,"Warning activated in Duisburg, only 10 batteries left"
310.7982913313624,ship.28,Ship has loaded 25 batteries from Duisburg
310.7982913313624,Duisburg,Duisburg has -15 batteries left.
311.3328134157176,Amsterdam,"Warning deactivated in Amsterdam, 60 batteries available"
312.25166797036826,ship.8,Ship has loaded 45 batteries from Duisburg
312.25166797036826,Duisburg,Duisburg has -60 batteries left.
312.315589956339,ship.10,Ship has loaded 45 batteries from Amsterdam
312.315589956339,Amsterdam,Amsterdam has 15 batteries left.
312.315589956339,Amsterdam,"Warning activated in Amsterdam, only 15 batteries left"
313.05503563793985,ship.29,loaded 66 containers as cargo in Amsterdam
313.7546211691532,ship.0,loaded 61 containers as cargo in Dordrecht
314.5558536283397,ship.13,loaded 81 containers as cargo in Paris
315.0046211691532,ship.0,Ship has loaded 25 batteries from Dordrecht
315.0046211691532,Dordrecht,Dordrecht has 55 batteries left.
315.61936502644545,ship.24,loaded 83 containers as cargo in Neuss
316.8058536283397,ship.13,Ship has loaded 45 batteries from Paris
316.8058536283397,Paris,Paris has 60 batteries left.
316.86936502644545,ship.24,Ship has loaded 25 batteries from Neuss
316.86936502644545,Neuss,Neuss has 100 batteries left.
318.3976842053973,ship.12,loaded 76 containers as cargo in Mannheim
318.418990795711,ship.1,Ship has loaded 25 batteries from Rotterdam
318.418990795711,Rotterdam,Rotterdam has 0 batteries left.
320.29327433292576,ship.3,loaded 96 containers as cargo in Rotterdam
320.6476842053973,ship.12,Ship has loaded 45 batteries from Mannheim
320.6476842053973,Mannheim,Mannheim has 80 batteries left.
321.1578681472409,ship.20,loaded 55 containers as cargo in Moerdijk
323.4078681472409,ship.20,Ship has loaded 45 batteries from Moerdijk
323.4078681472409,Moerdijk,Moerdijk has 80 batteries left.
325.1535895797814,ship.5,loaded 53 containers as cargo in Terneuzen
326.4035895797814,ship.5,Ship has loaded 25 batteries from Terneuzen
326.4035895797814,Terneuzen,Terneuzen has 55 batteries left.
330.3705906611688,Rotterdam,"Warning deactivated in Rotterdam, 45 batteries available"
333.05392399450216,ship.21,loaded 75 containers as cargo in Rotterdam
333.54327433292576,ship.3,Ship has loaded 45 batteries from Rotterdam
333.54327433292576,Rotterdam,Rotterdam has 40 batteries left.
334.3046211691532,ship.0,loaded 96 containers as cargo in Sittard
335.30392399450216,ship.21,Ship has loaded 45 batteries from Rotterdam
335.30392399450216,Rotterdam,Rotterdam has -5 batteries left.
335.30392399450216,Rotterdam,"Warning activated in Rotterdam, only -5 batteries left"
335.70596335393714,ship.4,loaded 65 containers as cargo in Karlsruhe
335.7509407848908,ship.9,loaded 71 containers as cargo in Rotterdam
336.5546211691532,ship.0,Ship has loaded 45 batteries from Sittard
336.5546211691532,Sittard,Sittard has 80 batteries left.
337.32001381816855,ship.27,Ship has loaded 45 batteries from Antwerp
337.32001381816855,Antwerp,Antwerp has 10 batteries left.
337.32001381816855,Antwerp,"Warning activated in Antwerp, only 10 batteries left"
337.3457463331965,ship.17,Ship has loaded 45 batteries from Antwerp
337.3457463331965,Antwerp,Antwerp has -35 batteries left.
337.58783215188333,ship.11,Ship has loaded 45 batteries from Antwerp
337.58783215188333,Antwerp,Antwerp has -80 batteries left.
337.95596335393714,ship.4,Ship has loaded 45 batteries from Karlsruhe
337.95596335393714,Karlsruhe,Karlsruhe has 78 batteries left.
339.070256246448,ship.5,loaded 94 containers as cargo in Antwerp
339.7238901925905,Vlissingen,"Warning deactivated in Vlissingen, 65 batteries available"
339.9695552498929,ship.14,Ship has loaded 25 batteries from Vlissingen
339.9695552498929,Vlissingen,Vlissingen has 40 batteries left.
342.23637272641156,Amsterdam,"Warning deactivated in Amsterdam, 60 batteries available"
343.30503563793985,ship.29,Ship has loaded 45 batteries from Amsterdam
343.30503563793985,Amsterdam,Amsterdam has 15 batteries left.
343.30503563793985,Amsterdam,"Warning activated in Amsterdam, only 15 batteries left"
343.5850013037016,ship.8,loaded 99 containers as cargo in Vlissingen
343.65303939307825,ship.22,loaded 55 containers as cargo in Amsterdam
344.195316031325,Rotterdam,"Warning deactivated in Rotterdam, 45 batteries available"
345.0009407848908,ship.9,Ship has loaded 25 batteries from Rotterdam
345.0009407848908,Rotterdam,Rotterdam has 20 batteries left.
345.0009407848908,Rotterdam,"Warning activated in Rotterdam, only 20 batteries left"
346.20087158688057,ship.20,loaded 61 containers as cargo in Rotterdam
350.69401417482993,ship.18,loaded 57 containers as cargo in Antwerp
351.84662062755945,ship.23,loaded 52 containers as cargo in Sittard
353.09662062755945,ship.23,Ship has loaded 25 batteries from Sittard
353.09662062755945,Sittard,Sittard has 73 batteries left.
355.1883689712732,Rotterdam,"Warning deactivated in Rotterdam, 65 batteries available"
355.45087158688057,ship.20,Ship has loaded 25 batteries from Rotterdam
355.45087158688057,Rotterdam,Rotterdam has 40 batteries left.
357.85503563793986,ship.29,loaded 80 containers as cargo in Rotterdam
358.11955524989287,ship.14,loaded 66 containers as cargo in Brussels
359.36955524989287,ship.14,Ship has loaded 25 batteries from Brussels
359.36955524989287,Brussels,Brussels has 100 batteries left.
362.5546211691533,ship.0,loaded 67 containers as cargo in Duisburg
365.10503563793986,ship.29,Ship has loaded 45 batteries from Rotterdam
365.10503563793986,Rotterdam,Rotterdam has 40 batteries left.
367.18918696167304,ship.13,loaded 95 containers as cargo in Rotterdam
369.3310705235066,ship.28,loaded 66 containers as cargo in Velsen
370.5810705235066,ship.28,Ship has loaded 25 batteries from Velsen
370.5810705235066,Velsen,Velsen has 80 batteries left.
373.612080411239,ship.19,loaded 61 containers as cargo in Terneuzen
375.862080411239,ship.19,Ship has loaded 45 batteries from Terneuzen
375.862080411239,Terneuzen,Terneuzen has 35 batteries left.
375.9695552498929,ship.14,loaded 69 containers as cargo in Moerdijk
378.2195552498929,ship.14,Ship has loaded 45 batteries from Moerdijk
378.2195552498929,Moerdijk,Moerdijk has 60 batteries left.
378.5682360335232,Amsterdam,"Warning deactivated in Amsterdam, 60 batteries available"
379.90303939307825,ship.22,Ship has loaded 45 batteries from Amsterdam
379.90303939307825,Amsterdam,Amsterdam has 15 batteries left.
379.90303939307825,Amsterdam,"Warning activated in Amsterdam, only 15 batteries left"
380.16823603352316,ship.2,loaded 68 containers as cargo in Amsterdam
381.0905524057607,ship.24,loaded 70 containers as cargo in Terneuzen
381.43918696167304,ship.13,Ship has loaded 45 batteries from Rotterdam
381.43918696167304,Rotterdam,Rotterdam has 40 batteries left.
382.16005817060926,Duisburg,"Warning deactivated in Duisburg, 30 batteries available"
382.3405524057607,ship.24,Ship has loaded 25 batteries from Terneuzen
382.3405524057607,Terneuzen,Terneuzen has 35 batteries left.
382.8046211691533,ship.0,Ship has loaded 25 batteries from Duisburg
382.8046211691533,Duisburg,Duisburg has 5 batteries left.
382.8046211691533,Duisburg,"Warning activated in Duisburg, only 5 batteries left"
382.9883689712732,ship.29,loaded 86 containers as cargo in Antwerp
383.3804251653847,ship.26,loaded 89 containers as cargo in Rotterdam
383.5100581706093,ship.10,loaded 55 containers as cargo in Duisburg
384.6304251653847,ship.26,Ship has loaded 25 batteries from Rotterdam
384.6304251653847,Rotterdam,Rotterdam has 15 batteries left.
384.6304251653847,Rotterdam,"Warning activated in Rotterdam, only 15 batteries left"
386.8731915223501,Antwerp,"Warning deactivated in Antwerp, 35 batteries available"
387.2383689712732,ship.29,Ship has loaded 25 batteries from Antwerp
387.2383689712732,Antwerp,Antwerp has 10 batteries left.
387.2383689712732,Antwerp,"Warning activated in Antwerp, only 10 batteries left"
387.314213004696,Duisburg,"Warning deactivated in Duisburg, 30 batteries available"
387.41823603352316,ship.2,Ship has loaded 25 batteries from Amsterdam
387.41823603352316,Amsterdam,Amsterdam has 21 batteries left.
387.7600581706093,ship.10,Ship has loaded 25 batteries from Duisburg
387.7600581706093,Duisburg,Duisburg has 5 batteries left.
387.7600581706093,Duisburg,"Warning activated in Duisburg, only 5 batteries left"
388.17874707790565,ship.19,loaded 59 containers as cargo in Antwerp
389.22263002060384,ship.4,loaded 66 containers as cargo in Amsterdam
390.4864352269182,ship.1,loaded 99 containers as cargo in Duisburg
394.93423956156346,Antwerp,"Warning deactivated in Antwerp, 35 batteries available"
395.31375849871796,ship.26,loaded 73 containers as cargo in Dordrecht
396.56375849871796,ship.26,Ship has loaded 25 batteries from Dordrecht
396.56375849871796,Dordrecht,Dordrecht has 55 batteries left.
396.72868400600794,ship.9,loaded 67 containers as cargo in Antwerp
396.84662062755945,ship.23,loaded 98 containers as cargo in Paris
397.5002028426915,Amsterdam,"Warning deactivated in Amsterdam, 80 batteries available"
397.97868400600794,ship.9,Ship has loaded 25 batteries from Antwerp
397.97868400600794,Antwerp,Antwerp has 10 batteries left.
397.97868400600794,Antwerp,"Warning activated in Antwerp, only 10 batteries left"
398.09662062755945,ship.23,Ship has loaded 25 batteries from Paris
398.09662062755945,Paris,Paris has 60 batteries left.
398.47263002060384,ship.4,Ship has loaded 45 batteries from Amsterdam
398.47263002060384,Amsterdam,Amsterdam has 75 batteries left.
400.1100581706093,ship.10,loaded 51 containers as cargo in Cologne
400.1162928074877,Rotterdam,"Warning deactivated in Rotterdam, 60 batteries available"
400.7168695093582,ship.3,loaded 91 containers as cargo in Amsterdam
401.9668695093582,ship.3,Ship has loaded 25 batteries from Amsterdam
401.9668695093582,Amsterdam,Amsterdam has 100 batteries left.
402.1162928074877,ship.16,loaded 60 containers as cargo in Rotterdam
402.1349027001898,ship.2,loaded 64 containers as cargo in Moerdijk
402.3600581706093,ship.10,Ship has loaded 45 batteries from Cologne
402.3600581706093,Cologne,Cologne has 80 batteries left.
402.7450328776491,ship.11,loaded 87 containers as cargo in Amsterdam
403.17246375558324,ship.21,loaded 86 containers as cargo in Amsterdam
403.3662928074877,ship.16,Ship has loaded 25 batteries from Rotterdam
403.3662928074877,Rotterdam,Rotterdam has 35 batteries left.
403.3849027001898,ship.2,Ship has loaded 25 batteries from Moerdijk
403.3849027001898,Moerdijk,Moerdijk has 60 batteries left.
403.80503563793985,ship.29,loaded 75 containers as cargo in Louviere
403.865146062158,ship.6,loaded 52 containers as cargo in Strasbourg
403.9950328776491,ship.11,Ship has loaded 25 batteries from Amsterdam
403.9950328776491,Amsterdam,Amsterdam has 75 batteries left.
405.05503563793985,ship.29,Ship has loaded 25 batteries from Louviere
405.05503563793985,Louviere,Louviere has 75 batteries left.
405.42246375558324,ship.21,Ship has loaded 45 batteries from Amsterdam
405.42246375558324,Amsterdam,Amsterdam has 71 batteries left.
406.115146062158,ship.6,Ship has loaded 45 batteries from Strasbourg
406.115146062158,Strasbourg,Strasbourg has 77 batteries left.
406.3521588970884,ship.25,loaded 74 containers as cargo in Paris
407.4313725925743,ship.20,loaded 57 containers as cargo in Moerdijk
407.45898439971893,ship.17,loaded 53 containers as cargo in Amsterdam
407.50631234933974,Duisburg,"Warning deactivated in Duisburg, 50 batteries available"
407.7364352269182,ship.1,Ship has loaded 25 batteries from Duisburg
407.7364352269182,Duisburg,Duisburg has 25 batteries left.
407.7364352269182,Duisburg,"Warning activated in Duisburg, only 25 batteries left"
408.6021588970884,ship.25,Ship has loaded 45 batteries from Paris
408.6021588970884,Paris,Paris has 40 batteries left.
408.6813725925743,ship.20,Ship has loaded 25 batteries from Moerdijk
408.6813725925743,Moerdijk,Moerdijk has 60 batteries left.
408.70898439971893,ship.17,Ship has loaded 25 batteries from Amsterdam
408.70898439971893,Amsterdam,Amsterdam has 46 batteries left.
410.27297901600645,ship.27,loaded 82 containers as cargo in Duisburg
411.52297901600645,ship.27,Ship has loaded 25 batteries from Duisburg
411.52297901600645,Duisburg,Duisburg has 0 batteries left.
413.4970918320513,ship.26,loaded 86 containers as cargo in Velsen
414.89055240576073,ship.24,loaded 60 containers as cargo in Cologne
415.7470918320513,ship.26,Ship has loaded 45 batteries from Velsen
415.7470918320513,Velsen,Velsen has 60 batteries left.
417.14055240576073,ship.24,Ship has loaded 45 batteries from Cologne
417.14055240576073,Cologne,Cologne has 60 batteries left.
417.8350013037016,ship.8,Ship has loaded 45 batteries from Vlissingen
417.8350013037016,Vlissingen,Vlissingen has 40 batteries left.
419.28063838543335,ship.12,loaded 92 containers as cargo in Vlissingen
419.4448522428261,Antwerp,"Warning deactivated in Antwerp, 55 batteries available"
420.42874707790565,ship.19,Ship has loaded 45 batteries from Antwerp
420.42874707790565,Antwerp,Antwerp has 10 batteries left.
420.42874707790565,Antwerp,"Warning activated in Antwerp, only 10 batteries left"
420.53063838543335,ship.12,Ship has loaded 25 batteries from Vlissingen
420.53063838543335,Vlissingen,Vlissingen has 15 batteries left.
420.53063838543335,Vlissingen,"Warning activated in Vlissingen, only 15 batteries left"
420.7059633539372,ship.4,loaded 51 containers as cargo in Antwerp
420.94401417482993,ship.18,Ship has loaded 45 batteries from Antwerp
420.94401417482993,Antwerp,Antwerp has -35 batteries left.
421.320256246448,ship.5,Ship has loaded 45 batteries from Antwerp
421.320256246448,Antwerp,Antwerp has -80 batteries left.
421.69765101225875,Duisburg,"Warning deactivated in Duisburg, 43 batteries available"
421.8089843997189,ship.17,loaded 84 containers as cargo in Rotterdam
422.61440385683994,ship.28,loaded 55 containers as cargo in Karlsruhe
423.0589843997189,ship.17,Ship has loaded 25 batteries from Rotterdam
423.0589843997189,Rotterdam,Rotterdam has 35 batteries left.
423.86440385683994,ship.28,Ship has loaded 25 batteries from Karlsruhe
423.86440385683994,Karlsruhe,Karlsruhe has 73 batteries left.
423.91431767892544,ship.15,loaded 67 containers as cargo in Duisburg
423.9950328776492,Vlissingen,"Warning deactivated in Vlissingen, 40 batteries available"
424.7450328776492,ship.11,loaded 51 containers as cargo in Vlissingen
425.16431767892544,ship.15,Ship has loaded 25 batteries from Duisburg
425.16431767892544,Duisburg,Duisburg has 20 batteries left.
425.16431767892544,Duisburg,"Warning activated in Duisburg, only 20 batteries left"
425.9950328776492,ship.11,Ship has loaded 25 batteries from Vlissingen
425.9950328776492,Vlissingen,Vlissingen has 15 batteries left.
425.9950328776492,Vlissingen,"Warning activated in Vlissingen, only 15 batteries left"
427.17246375558324,Duisburg,"Warning deactivated in Duisburg, 65 batteries available"
427.88353617602485,ship.3,loaded 53 containers as cargo in Neuss
429.13353617602485,ship.3,Ship has loaded 25 batteries from Neuss
429.13353617602485,Neuss,Neuss has 100 batteries left.
429.41605211706405,ship.14,loaded 73 containers as cargo in Antwerp
429.52246375558326,ship.21,loaded 75 containers as cargo in Duisburg
430.77246375558326,ship.21,Ship has loaded 25 batteries from Duisburg
430.77246375558326,Duisburg,Duisburg has 40 batteries left.
431.3139717187667,ship.12,loaded 68 containers as cargo in Terneuzen
432.5639717187667,ship.12,Ship has loaded 25 batteries from Terneuzen
432.5639717187667,Terneuzen,Terneuzen has 35 batteries left.
435.50236664979286,ship.7,loaded 86 containers as cargo in Antwerp
435.98964568267314,ship.27,loaded 69 containers as cargo in Rotterdam
437.23964568267314,ship.27,Ship has loaded 25 batteries from Rotterdam
437.23964568267314,Rotterdam,Rotterdam has 35 batteries left.
